box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.14,0.089,0.197,0.18,0.115,0.18,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,2.373,20.622,0,-50.0
-0.14,0.089,0.197,0.18,0.17,0.107,-0.206,0.057,0.115,0.18,-0.2,0.3,-4.316,19.473,-30.0,-50.0
0.149,0.066,0.166,0.133,0.144,0.158,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,2.491,20.82,0,-50.0
0.149,0.066,0.166,0.133,0.105,0.158,0.337,0.078,0.144,0.158,0.25,0.75,6.727,27.88,0,-50.0
-0.138,0.075,0.12,0.152,0.13,0.186,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,0.29,17.151,0,-50.0
-0.138,0.075,0.12,0.152,0.196,0.142,-0.327,0.049,0.13,0.186,-0.35,0.15,-8.002,3.329,0,-50.0
-0.432,0.05,0.192,0.102,0.168,0.1,-10.0,-10.0,0.0,0.0,-0.5,0.0,-5.813,6.977,0,-50.0
-0.382,0.054,0.192,0.102,0.119,0.195,-0.889,0.049,0.168,0.1,-0.5,0.0,-7.901,3.497,0,-50.0
0.229,0.072,0.187,0.145,0.12,0.187,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-3.196,11.34,0,-50.0
0.228,0.072,0.187,0.145,0.149,0.11,0.614,0.059,0.12,0.187,0.5,1.0,-1.008,14.986,0,-50.0
-0.161,0.068,0.104,0.137,0.132,0.125,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,52.654,87.757,0,0
-0.161,0.068,0.104,0.137,0.123,0.139,-0.15,0.199,0.132,0.125,-0.15000000000000002,0.35,-5.501,7.497,0,-50.0
0.201,0.056,0.127,0.114,0.176,0.175,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,0.664,17.774,0,-50.0
0.2,0.056,0.127,0.114,0.12,0.145,-0.278,0.049,0.176,0.175,-0.2,0.3,1.645,19.41,0,-50.0
-0.343,0.092,0.156,0.186,0.171,0.146,-10.0,-10.0,0.0,0.0,-0.35,0.15,-1.141,14.764,0,-50.0
-0.344,0.049,0.156,0.186,0.12,0.159,-0.786,0.049,0.171,0.146,-0.5,0.0,-3.278,11.203,0,-50.0
0.047,0.083,0.169,0.168,0.112,0.103,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,-5.976,6.706,0,-50.0
0.047,0.083,0.169,0.168,0.115,0.147,-0.555,0.055,0.112,0.103,-0.45,0.05,-4.271,9.547,0,-50.0
-0.111,0.062,0.155,0.126,0.108,0.17,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,-3.357,11.071,0,-50.0
-0.112,0.062,0.155,0.126,0.133,0.11,0.241,0.053,0.108,0.17,0.15000000000000002,0.65,-2.285,12.857,0,-50.0
-0.325,0.083,0.122,0.168,0.133,0.106,-10.0,-10.0,0.0,0.0,-0.35,0.15,16.49,37.484,-30.0,0
-0.197,0.083,0.122,0.168,0.159,0.173,-0.392,0.052,0.133,0.106,-0.35,0.15,-4.449,9.251,0,-50.0
-0.301,0.058,0.139,0.118,0.187,0.188,-10.0,-10.0,0.0,0.0,-0.35,0.15,-5.476,7.539,0,-50.0
-0.301,0.058,0.139,0.118,0.171,0.199,-0.511,0.093,0.187,0.188,-0.5,0.0,-12.856,5.239,-30.0,-50.0
0.216,0.081,0.153,0.164,0.111,0.18,-10.0,-10.0,0.0,0.0,0.19999999999999996,0.7,-8.768,2.053,0,-50.0
0.216,0.081,0.153,0.164,0.179,0.118,-0.65,0.049,0.111,0.18,-0.45,0.05,-8.478,2.536,0,-50.0
0.173,0.08,0.198,0.162,0.189,0.123,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,-8.527,2.454,0,-50.0
0.173,0.08,0.198,0.162,0.191,0.155,-0.772,0.061,0.189,0.123,-0.5,0.0,-8.333,2.778,0,-50.0
-0.19,0.061,0.151,0.123,0.148,0.193,-10.0,-10.0,0.0,0.0,-0.2,0.3,-2.501,12.498,0,-50.0
-0.19,0.061,0.151,0.123,0.1,0.178,-0.436,0.049,0.148,0.193,-0.45,0.05,-4.672,8.879,0,-50.0
-0.032,0.061,0.17,0.123,0.176,0.167,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-6.476,5.872,0,-50.0
-0.032,0.061,0.17,0.123,0.126,0.108,-0.582,0.049,0.176,0.167,-0.5,0.0,-7.214,4.643,0,-50.0
0.165,0.078,0.183,0.157,0.153,0.1,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,-8.627,2.288,0,-50.0
0.165,0.078,0.183,0.157,0.193,0.185,-0.728,0.049,0.153,0.1,-0.5,0.0,-8.024,3.293,0,-50.0
0.052,0.084,0.132,0.169,0.104,0.141,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,-8.529,2.451,0,-50.0
0.052,0.084,0.132,0.169,0.117,0.153,-0.752,0.049,0.104,0.141,-0.5,0.0,-7.789,3.685,0,-50.0
0.143,0.09,0.176,0.181,0.1,0.133,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,-8.851,1.914,0,-50.0
0.143,0.09,0.176,0.181,0.189,0.136,-0.723,0.066,0.1,0.133,-0.5,0.0,-8.523,2.461,0,-50.0
-0.264,0.049,0.176,0.1,0.118,0.115,-10.0,-10.0,0.0,0.0,-0.35,0.15,-7.948,3.42,0,-50.0
-0.26,0.049,0.176,0.1,0.105,0.172,-0.984,0.057,0.118,0.115,-0.5,0.0,-8.874,1.876,0,-50.0
0.237,0.09,0.115,0.182,0.142,0.118,-10.0,-10.0,0.0,0.0,0.25,0.75,-9.157,1.404,0,-50.0
0.236,0.09,0.115,0.182,0.133,0.172,-0.731,0.049,0.142,0.118,-0.5,0.0,-8.723,2.128,0,-50.0
