box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.497,0.076,0.19,0.154,0.101,0.163,-10.0,-10.0,0.0,0.0,-0.571,0.366,38.479,64.132,0,0
-0.497,0.076,0.19,0.154,0.165,0.153,-0.567,0.235,0.101,0.163,-0.57,0.519,34.404,57.34,0,0
-0.217,0.071,0.102,0.144,0.186,0.174,-10.0,-10.0,0.0,0.0,-0.217,0.367,46.766,77.945,0,0
-0.219,0.071,0.102,0.144,0.166,0.124,-0.223,0.23,0.186,0.174,-0.219,0.491,44.965,74.943,0,0
0.413,0.088,0.146,0.177,0.173,0.135,-10.0,-10.0,0.0,0.0,0.413,0.361,53.461,89.103,0,0
0.412,0.088,0.146,0.177,0.128,0.193,0.409,0.244,0.173,0.135,0.442,0.554,40.224,67.041,0,0
-0.33,0.076,0.145,0.154,0.197,0.106,-10.0,-10.0,0.0,0.0,-0.335,0.309,4.28,57.134,-100.0,-50.0
-0.33,0.049,0.145,0.154,0.191,0.119,-0.299,0.049,0.197,0.106,-0.303,0.271,7.234,62.058,-100.0,-50.0
0.171,0.098,0.105,0.198,0.199,0.168,-10.0,-10.0,0.0,0.0,0.172,0.415,43.277,72.129,0,0
0.17,0.098,0.105,0.198,0.112,0.162,0.158,0.281,0.199,0.168,0.234,0.577,32.86,54.767,0,0
-0.351,0.069,0.127,0.14,0.12,0.163,-10.0,-10.0,0.0,0.0,-0.354,0.352,57.229,95.383,0,0
-0.352,0.069,0.127,0.14,0.16,0.132,-0.35,0.221,0.12,0.163,-0.353,0.484,44.943,74.906,0,0
-0.301,0.079,0.127,0.159,0.151,0.12,-10.0,-10.0,0.0,0.0,-0.302,0.328,31.784,86.307,-100.0,0
-0.301,0.079,0.127,0.159,0.191,0.188,-0.29,0.218,0.151,0.12,-0.295,0.516,44.077,73.463,0,0
0.489,0.099,0.189,0.199,0.105,0.113,-10.0,-10.0,0.0,0.0,0.458,0.361,24.981,74.969,-100.0,0
0.487,0.099,0.189,0.199,0.183,0.133,0.468,0.255,0.105,0.113,0.469,0.494,45.454,75.757,0,0
0.436,0.077,0.165,0.156,0.111,0.19,-10.0,-10.0,0.0,0.0,0.386,0.395,42.18,70.301,0,0
0.438,0.077,0.165,0.156,0.165,0.102,0.479,0.07,0.111,0.19,0.386,0.497,-4.668,42.22,-100.0,-50.0
0.028,0.065,0.183,0.132,0.155,0.161,-10.0,-10.0,0.0,0.0,0.002,0.342,49.924,83.207,0,0
0.028,0.065,0.183,0.132,0.131,0.16,0.003,0.212,0.155,0.161,0.004,0.502,44.071,73.453,0,0
0.359,0.083,0.19,0.167,0.102,0.1,-10.0,-10.0,0.0,0.0,0.346,0.316,9.247,48.746,-100.0,0
0.359,0.083,0.19,0.167,0.181,0.12,0.348,0.216,0.102,0.1,0.349,0.436,10.362,50.605,-100.0,0
-0.091,0.081,0.172,0.164,0.127,0.131,-10.0,-10.0,0.0,0.0,-0.096,0.344,52.013,86.689,0,0
